country code,asciiname,feature class,population,elevation
CH,Heidihof,P,3,
CH,Wihalden,P,40,
CH,Himendal,P,4,
CH,Unterer Brand,P,36,
CH,Burg,P,16,
CH,Oberer Brand,P,13,
CH,Gibel,P,5,
CH,Heusberg,P,40,
CH,Schwerzenbach / Chimli,P,1020,
CH,Schwerzenbach / Blatten,P,1078,
CH,Schwerzenbach / Zilacher,P,341,
CH,Schwerzenbach / Chropfacher,P,699,
CH,Schwerzenbach / Widacher,P,504,
CH,Schwerzenbach / Zimikerriet/Guntenbachstr.,P,4,
CH,Schwerzenbach / Zimikerriet,P,187,
CH,Schwerzenbach / Juch,P,347,
CH,Heidenried,P,7,
CH,Eichhof,P,7,
CH,Hanflaender,P,4,
CH,Holzacker,P,4,
CH,Uster / Kirch-Uster,P,10428,
CH,Uster / Nieder-Uster,P,4128,
CH,Uster / Gschwader,P,1763,
CH,Uster / Ober-Uster,P,5100,
CH,Uster / Nossikon,P,1433,
CH,Uster / Kreidenbuehl,P,427,
CH,Freudwil,P,73,
CH,Grossriet,P,10,
CH,Naenikon / Naenikon (Dorfkern),P,1178,
CH,Taembrig,P,1,
CH,Tumiger,P,27,
CH,Boesch,P,12,
CH,Glattenried,P,2,
CH,Werrikon,P,95,
CH,Winikon,P,44,
CH,Wermatswil,P,774,
CH,Steinbruch (bei Werrikon),P,5,
CH,Huetten,P,3,
CH,Riedikon,P,516,
CH,Haemmigaecher,P,37,
CH,Neufuhr,P,7,
CH,Landgricht,P,2,
CH,Kies,P,6,
CH,Eicheracker,P,14,
CH,Kluszelg,P,1,
CH,Sulzbach,P,163,
CH,Spitzacker,P,6,
CH,Trimuelen,P,7,
CH,Buechholz,P,7,
CH,Naenikon / Mettmenried,P,382,
CH,Kindhausen / Kindhausen (Dorf),P,1107,
CH,Kindhausen / Gaertnerei Leimgruber,P,4,
CH,Volketswil / Langacher,P,10,
CH,Volketswil / Neuhof,P,2,
CH,Volketswil / Brugglen,P,9,
CH,Hegnau / Sunnebueel-Eich,P,3250,
CH,Hegnau / Gfenn,P,18,
CH,Hegnau / Oetenbueel,P,101,
CH,Hegnau / Maiacher,P,116,
CH,Hegnau / Alt-Hegnau,P,703,
CH,Hegnau / Dammboden-Grindel,P,2817,
CH,Hegnau / Im Zentrum,P,942,
CH,Gutenswil,P,1188,
CH,Gutenswil / Pfaeffikerstrasse,P,15,
CH,Zimikon / Chalberweidli,P,12,
CH,Zimikon / Zimikon (Dorf),P,194,
CH,Zimikon / Industriegebiet,P,12,
CH,Zimikon / In der Hoeh,P,51,
CH,Zimikon / Ruetiwies,P,518,
CH,Wangen,P,2015,
CH,Halde,P,12,
CH,Hinter-Rueti,P,10,
CH,Altwiesenstrasse,P,20,
CH,Weidli,P,15,
CH,Ruetihof,P,9,
CH,Birch,P,6,
CH,Roswies,P,28,
CH,Altikon / Altikon (Dorf),P,442,
CH,Schneit,P,10,
CH,Muehle,P,5,
CH,Feldi,P,38,
CH,Berg,P,9,
CH,Altikon / Thurtalstrasse,P,1,
CH,Kellerhoefli,P,6,
CH,Unterherten,P,29,
CH,Oberherten,P,15,
CH,Bertschikon,P,104,
CH,Wagenstoss,P,43,
CH,Puent,P,3,
CH,Hofacker,P,193,
CH,Gundetswil,P,90,
CH,Usserbreiten,P,110,
CH,Heligsbueel,P,5,
CH,Hellen,P,8,
CH,Meisberg,P,22,
CH,Liebensberg,P,60,
CH,Ober-Bertschikon,P,31,
CH,Stegen,P,21,
CH,Bewangen,P,9,
CH,Guendlikon,P,72,
CH,Zuenikon,P,81,
CH,Unter-Eich,P,16,
CH,Birch,P,5,
CH,Strubikon,P,43,
CH,Sigiloch,P,6,
CH,Blaetzwisen,P,3,
CH,Buechli,P,7,
CH,Buechmes,P,8,
CH,Moos,P,13,
CH,Steighof,P,3,
CH,Daegerlen,P,55,
CH,Oberwil,P,243,
CH,Berg,P,179,
CH,Rutschwil,P,194,
CH,Baenk,P,111,
CH,Daettlikon,P,414,
CH,Im Boden,P,3,
CH,Berghof,P,10,
CH,Blumetshalde,P,56,
CH,Dinhard,P,522,
CH,Laengerenrueti,P,25,
CH,Eschlikon,P,103,
CH,Vorder-Gruet,P,105,
CH,Giselstuden,P,8,
CH,Welsikon,P,357,
CH,Neuwisen,P,17,
CH,Ziegelhof,P,5,
CH,Mueli,P,7,
CH,Eichhof,P,6,
CH,Rietmueli,P,11,
CH,Elgg / Staedtchen und Umgebung,P,2342,
CH,Elgg / Neu-Elgg,P,940,
CH,Sonnenhof,P,6,
CH,Birmenstal,P,5,
CH,Freihof,P,4,
CH,Giesental,P,11,
CH,Aadorferfeld,P,35,
CH,Hohbuehl,P,14,
CH,Haggenbergstrasse,P,9,
CH,Oberhof,P,12,
CH,Fahrenhof,P,6,
CH,Schloss Elgg,P,2,
CH,Horben,P,3,
CH,Burghof,P,11,
CH,Heurueti,P,14,
CH,Untergris,P,7,
CH,Thuracher,P,4,
CH,Langbreiten,P,12,
CH,Mattenhof,P,10,
CH,Raeuchler,P,11,
CH,Wald,P,20,
CH,Dunaspi,P,102,
CH,Ruemikon,P,675,
CH,Schnasberg,P,28,
CH,Fulau,P,26,
CH,Frohberg,P,2,
CH,Schottikon,P,658,
CH,Neuguet,P,4,
CH,Tolhusen,P,22,
CH,Kappel,P,33,
CH,Oberschneit,P,90,
CH,Mittelschneit,P,17,
CH,Unterschneit,P,27,
CH,Schneitberg,P,19,
CH,Egghof,P,24,
CH,Hagenstal,P,41,
CH,Hettlingen / Dorfkern,P,814,
CH,Hettlingen / Station,P,417,
CH,Hettlingen / Auf Buch,P,326,
CH,Hettlingen / Guebel,P,664,
CH,Obere Steigen,P,3,
CH,Kohlgrub,P,8,
CH,Kuechliberg,P,2,
CH,Eichmuehle,P,12,
CH,Worbig,P,4,
CH,Halden,P,6,
CH,Ruchriet,P,6,
CH,Dickbuch,P,128,
CH,Wiesental,P,5,
CH,Jakobstal,P,21,
CH,Sonnental,P,7,
CH,Wenzikon,P,42,
CH,Steig,P,20,
CH,Scheunberg,P,12,
CH,Geretswil,P,13,
CH,Tiefenstein,P,21,
CH,Ristall,P,4,
CH,Huggenberg,P,49,
CH,Weidhof,P,5,
CH,Breiten,P,6,
CH,Dorf Huenikon,P,153,
CH,Buck,P,1,
CH,Dorf Aesch,P,341,
CH,Heerenweg,P,5,
CH,Kehlhof,P,18,
CH,Hinterhueb,P,16,
CH,Mittlerhueb,P,19,
CH,Oedenhof,P,8,
CH,Dorf Riet,P,130,
CH,Neuwingert,P,12,
CH,Wartguet,P,26,
CH,Ziegelhuetten,P,32,
CH,Toessallmaent,P,349,
CH,Bruppach,P,3,
CH,Bruni,P,16,
CH,Stubenwis,P,7,
CH,Salhof,P,5,
CH,Rumstal,P,14,
CH,Rickenbach / Bueel,P,252,
CH,Rickenbach / Dorf-Neugut,P,186,
CH,Rickenbach / Muehle-Hueb-Schweizi,P,267,
CH,Sulz / Sulz West,P,283,
CH,Sulz / Sulz Ost,P,108,
CH,Sulz / Gassenacker-Wiesacker,P,175,
CH,Sulz / Steinler,P,95,
CH,Sulz / Felix,P,88,
CH,Sulz / Sunnezirkel,P,155,
CH,Sulz / Bruennelacker,P,114,
CH,Sulz / Doernler,P,226,
CH,Hinter-Gruet,P,26,
CH,Mottli,P,8,
CH,Roemerhof,P,8,
CH,Berg Waltenstein,P,48,
CH,Heidertal,P,8,
CH,Johannestal,P,8,
CH,Nussberg,P,82,
CH,Rueteren,P,11,
CH,Schwaendi,P,4,
CH,Unterschlatt,P,174,
CH,Waltenstein,P,118,
CH,Schueracher Waltenstein,P,27,
CH,Heimenstein,P,12,
CH,Baumschuel,P,10,
CH,Riet,P,18,
CH,Wiesental,P,42,
CH,Rainbuck,P,14,
CH,Unter-Ohringen,P,140,
CH,Ober-Ohringen,P,700,
CH,Asp-Mettlen,P,32,
CH,Steinbueel,P,5,
CH,Eichbueel,P,23,
CH,Forrenberg,P,29,
CH,Seuzach Dorf / Hochgruet-Scheidweg,P,985,
CH,Habermark,P,7,
CH,Seuzach Dorf / Erdbueel-Halden,P,418,
CH,Seuzach Dorf / Puenten-Ifang,P,504,
CH,Seuzach Dorf / Kirchgasse,P,281,
CH,Seuzach Dorf / Breite-Weid,P,1016,
CH,Seuzach Dorf / Brandbueel,P,765,
CH,Brunnenwis,P,7,
CH,Seelmatten,P,87,
CH,Neugruet,P,6,
CH,Unter-Spitzwies,P,9,
CH,Ramsberg,P,20,
CH,Neubrunn,P,123,
CH,Rossweid,P,8,
CH,Oberhofen,P,119,
CH,Schuerli,P,6,
CH,Rengerswil,P,8,
CH,Breitenlandenberg,P,5,
CH,Sitzberg,P,28,
CH,Buehl,P,17,
CH,Ruppen,P,9,
CH,Berg,P,30,
CH,Ober-Spitzwies,P,7,
CH,Schmidrueti,P,37,
CH,Chaefer,P,26,
CH,Fraekmuend,P,6,
CH,Tablat,P,89,
CH,Gosswil,P,18,
CH,Chellersacher,P,10,
CH,Chalchegg,P,63,
CH,Truben,P,7,
CH,Furrershus,P,5,
CH,Ger,P,17,
CH,Krinnensberg,P,3,
CH,Wiesendangen / Steinegg,P,599,
CH,Wiesendangen / Leingrueebler-Wasserfuri,P,433,
CH,Wiesendangen / Gaessli,P,106,
CH,Wiesendangen / Stationsstrasse,P,216,
CH,Wiesendangen / Juch,P,199,
CH,Wiesendangen / Muehle und Oberhof,P,232,
CH,Wiesendangen / Wiesengrund,P,237,
CH,Menzengruet,P,57,
CH,Attikon,P,89,
CH,Hinteregg,P,12,
CH,Wallikon,P,17,
CH,Kreuzstrasse,P,7,
CH,Alte Frauenfelderstrasse,P,15,
CH,Buch,P,46,
CH,Stadt Winterthur (Kreis 1) / Waldhof,P,22,
CH,Stadt Winterthur (Kreis 1) / Eichliacker/Foersterhaus,P,10,
CH,Stadt Winterthur (Kreis 1) / Altstadt,P,1665,
CH,Stadt Winterthur (Kreis 1) / Lind,P,4617,
CH,Stadt Winterthur (Kreis 1) / Heiligberg,P,3034,
CH,Stadt Winterthur (Kreis 1) / Toessfeld,P,2207,
CH,Stadt Winterthur (Kreis 1) / Bruehlberg,P,1476,
CH,Stadt Winterthur (Kreis 1) / Neuwiesen,P,3149,
CH,Oberwinterthur (Kreis 2) / Moersburg,P,13,
CH,Oberwinterthur (Kreis 2) / Grundhof,P,66,
CH,Oberwinterthur (Kreis 2) / Reutlingen,P,357,
CH,Oberwinterthur (Kreis 2) / Zelgli,P,4,
CH,Oberwinterthur (Kreis 2) / Talacker,P,5375,
CH,Oberwinterthur (Kreis 2) / Loo,P,13,
CH,Oberwinterthur (Kreis 2) / Freihof,P,6,
CH,Oberwinterthur (Kreis 2) / Binzhof,P,10,
CH,Oberwinterthur (Kreis 2) / Essigfabrik,P,17,
CH,Oberwinterthur (Kreis 2) / Brunnenwiese,P,5,
CH,Oberwinterthur (Kreis 2) / Guggenbuehl,P,5376,
CH,Oberwinterthur (Kreis 2) / Ober Ricketwil,P,22,
CH,Oberwinterthur (Kreis 2) / Maas,P,8,
CH,Oberwinterthur (Kreis 2) / Weingarten,P,10,
CH,Oberwinterthur (Kreis 2) / Unter Ricketwil,P,46,
CH,Oberwinterthur (Kreis 2) / Stadel (Dorf),P,206,
CH,Oberwinterthur (Kreis 2) / Grueze,P,575,
CH,Oberwinterthur (Kreis 2) / Hegmatten,P,820,
CH,Oberwinterthur (Kreis 2) / Zinzikon,P,1842,
CH,Seen (Kreis 3) / Waldegg (oestlicher Teil),P,26,
CH,Seen (Kreis 3) / Floren,P,7,
CH,Seen (Kreis 3) / Choelberg,P,6,
CH,Seen (Kreis 3) / Boll,P,9,
CH,Seen (Kreis 3) / Ziegelhuette,P,12,
CH,Seen (Kreis 3) / Gotzenwil,P,419,
CH,Seen (Kreis 3) / Waser,P,4088,
CH,Seen (Kreis 3) / Weierhoehe,P,91,
CH,Seen (Kreis 3) / Weier,P,47,
CH,Seen (Kreis 3) / Eidberg,P,129,
CH,Seen (Kreis 3) / Bueelwiesen,P,2632,
CH,Seen (Kreis 3) / Mulchlingen,P,29,
CH,Seen (Kreis 3) / Iberg,P,548,
CH,Seen (Kreis 3) / Thaa,P,27,
CH,Seen (Kreis 3) / Waldegg,P,1184,
CH,Seen (Kreis 3) / Ganzenbuehl,P,2362,
CH,Seen (Kreis 3) / Sonnenberg,P,743,
CH,Seen (Kreis 3) / Oberseen,P,2133,
CH,Toess (Kreis 4) / Mittel-Daettnau,P,16,
CH,Toess (Kreis 4) / Vorder-Daettnau,P,1476,
CH,Toess (Kreis 4) / Steig,P,745,
CH,Toess (Kreis 4) / Schuetzenhaus,P,24,
CH,Toess (Kreis 4) / Schlosstal,P,2762,
CH,Toess (Kreis 4) / Rossberg,P,22,
CH,Toess (Kreis 4) / Eichliacker,P,3626,
CH,Veltheim (Kreis 5) / Rosenberg,P,4765,
CH,Veltheim (Kreis 5) / Blumenau,P,4135,
CH,Wuelflingen (Kreis 6) / Unter Radhof,P,25,
CH,Wuelflingen (Kreis 6) / Ober Radhof,P,16,
CH,Wuelflingen (Kreis 6) / Insel,P,15,
CH,Wuelflingen (Kreis 6) / Taggenberg,P,21,
CH,Wuelflingen (Kreis 6) / Hard,P,124,
CH,Wuelflingen (Kreis 6) / Meienried,P,184,
CH,Wuelflingen (Kreis 6) / Weinberg,P,951,
CH,Wuelflingen (Kreis 6) / Lerchenbuehl,P,6,
CH,Wuelflingen (Kreis 6) / Rosengarten,P,15,
CH,Wuelflingen (Kreis 6) / Landwirtschaftliche Schule,P,10,
CH,Wuelflingen (Kreis 6) / Vorder-Rumstal,P,14,
CH,Wuelflingen (Kreis 6) / Stoecklirueti,P,4,
CH,Wuelflingen (Kreis 6) / Weiertal,P,39,
CH,Wuelflingen (Kreis 6) / Schweikhof,P,13,
CH,Wuelflingen (Kreis 6) / Oberfeld,P,4288,
CH,Wuelflingen (Kreis 6) / Wieshof,P,25,
CH,Wuelflingen (Kreis 6) / Guggenbuehl,P,4,
CH,Wuelflingen (Kreis 6) / Toessrain,P,7,
CH,Wuelflingen (Kreis 6) / Aeschau,P,6,
CH,Wuelflingen (Kreis 6) / Hinter Furt,P,8,
CH,Wuelflingen (Kreis 6) / Neuburg (Dorf),P,59,
CH,Wuelflingen (Kreis 6) / Lindenplatz,P,2555,
CH,Wuelflingen (Kreis 6) / Lantig,P,34,
CH,Wuelflingen (Kreis 6) / Niederfeld,P,1227,
CH,Wuelflingen (Kreis 6) / Hardau,P,185,
CH,Wuelflingen (Kreis 6) / Haerti,P,2602,
CH,Wuelflingen (Kreis 6) / Taggenberg,P,140,
CH,Mattenbach (Kreis 7) / Waldegg (westlicher Teil),P,13,
CH,Mattenbach (Kreis 7) / Eschenberg,P,8,
CH,Mattenbach (Kreis 7) / Deutweg,P,5930,
CH,Mattenbach (Kreis 7) / Gutschick,P,2923,
CH,Mattenbach (Kreis 7) / Endliker,P,2169,
CH,Kollbrunn / Kollbrunn (Dorfkern),P,1040,
CH,Kollbrunn / Bolstern,P,170,
CH,Kollbrunn / Bolsternbuck,P,427,
CH,Kollbrunn / Terrassensiedlung,P,115,
CH,Kollbrunn / Steinhaeldeli,P,12,
CH,Kollbrunn / Au,P,66,
CH,Kollbrunn / Rutzen,P,18,
CH,Rikon / Schoental,P,55,
CH,Rikon / Rikon (Dorfkern),P,850,
CH,Rikon / Hinter-Rikon,P,215,
CH,Nussbergstrasse,P,5,
CH,Tuerliacker,P,8,
CH,Ober-Langenhard,P,104,
CH,Wolfsbrunnen,P,8,
CH,Garten,P,15,
CH,Schoren,P,12,
CH,Obere Rutzen,P,11,
CH,Unter-Langenhard,P,79,
CH,Weidli,P,4,
CH,Steinacker,P,9,
CH,Ober Rueti,P,9,
CH,Lettenberg,P,24,
CH,Engelburg,P,10,
CH,Lochfeld,P,21,
CH,Bruggaecker,P,387,
CH,Seefeld,P,5,
CH,Aesch / Dorfkern West,P,135,
CH,Aesch / Dorfkern Ost,P,225,
CH,Saegissen,P,8,
CH,Grabenacker,P,4,
CH,Aesch / Eichacher,P,109,
CH,Aesch / Feld,P,163,
CH,Aesch / Halden,P,76,
CH,Aesch / Grossacker,P,72,
CH,Aesch / Brunnacker,P,99,
CH,Kuehwald,P,7,
CH,Birmensdorf / Oberdorf,P,296,
CH,Birmensdorf / Schwerzgrub,P,219,
CH,Birmensdorf / Guepf,P,31,
CH,Birmensdorf / Risi,P,161,
CH,Birmensdorf / Risiloch,P,344,
CH,Birmensdorf / Obere Risi,P,44,
CH,Birmensdorf / Sternen,P,262,
CH,Birmensdorf / Haslen,P,669,
CH,Birmensdorf / Bruehl,P,54,
CH,Birmensdorf / Auf Dorf,P,370,
CH,Birmensdorf / Weissenbrunnen,P,414,
CH,Birmensdorf / Lettenmatt,P,437,
CH,Birmensdorf / Kirchhalde,P,237,
CH,Birmensdorf / Wullikon,P,207,
CH,Birmensdorf / Unterdorf,P,351,
CH,Birmensdorf / Kratz,P,94,
CH,Birmensdorf / Muehlematt,P,191,
CH,Birmensdorf / Ruggen,P,222,
CH,Ristet,P,54,
CH,Aemet,P,14,
CH,Sonnhalde,P,90,
CH,Moorhau-Fuerhoger,P,15,
CH,Hafnerberg,P,24,
CH,Schueren,P,27,
CH,Landikon,P,169,
CH,Behmer,P,41,
CH,Vorder-Altenberg,P,17,
CH,Weberhaus,P,14,
CH,Loeffler,P,19,
CH,Birmensdorf / Haldenacher,P,80,
CH,Dietikon / Im Berg,P,142,
CH,Dietikon / Vorstadt,P,2619,
CH,Dietikon / Unterdorf,P,748,
CH,Dietikon / Fondli,P,966,
CH,Dietikon / Almend,P,2118,
CH,Dietikon / Oberdorf,P,4147,
CH,Dietikon / Weinbergstrasse,P,378,
CH,Dietikon / Kreuzacker,P,1955,
CH,Dietikon / Ruetematt,P,751,
CH,Dietikon / Guggenbuehl,P,1312,
CH,Dietikon / Hofacker,P,2826,
CH,Dietikon / Schoenenwerd,P,1218,
CH,Basi,P,11,
CH,Schwarzmatt,P,4,
CH,Reppischhof,P,12,
CH,Fahr,P,4,
CH,Lerzen,P,48,
CH,Lerzen/Moosmatt,P,36,
CH,Blaechen,P,47,
CH,Stierenmatt,P,36,
CH,Bodacher,P,1,
CH,Giessen,P,8,
CH,Lindenbueel,P,9,
CH,Geroldswil / Huebwiesen,P,996,
CH,Geroldswil / Bergacker,P,588,
CH,Geroldswil / Schweizaecker,P,371,
CH,Geroldswil / Welbrig,P,321,
CH,Geroldswil / Buebenau,P,156,
CH,Geroldswil / Stetten,P,216,
CH,Geroldswil / Talacker,P,432,
CH,Geroldswil / Haslern,P,601,
CH,Fahrweid (noerdl. Teil) / Giessacker,P,162,
CH,Fahrweid (noerdl. Teil) / Fahrweid,P,660,
CH,Oberengstringen / Zentrum,P,1271,
CH,Oberengstringen / Sonnenberg,P,1477,
CH,Oberengstringen / Rauchacher,P,1126,
CH,Oberengstringen / Stalden,P,140,
CH,Oberengstringen / Eggbuehl,P,843,
CH,Oberengstringen / Kirchweg,P,948,
CH,Oetwil / Erlen/Cholhoelzli,P,64,
CH,Chisbueel,P,7,
CH,Oetwil / Boesgrueet,P,80,
CH,Oetwil / Limmatwiese,P,459,
CH,Oetwil / Sood,P,190,
CH,Oetwil / Rebacker/Halde,P,378,
CH,Oetwil / Oberfeld,P,296,
CH,Grihalde/Zainli,P,113,
CH,Schlieren / Zentrum,P,1207,
CH,Schlieren / Engstingerquartier,P,1877,
CH,Schlieren / Industrie West,P,81,
CH,Schlieren / Spital,P,2587,
CH,Schlieren / Pflugstrasse,P,704,
CH,Schlieren / Heimeliweg,P,284,
CH,Schlieren / Freiestrasse,P,1212,
CH,Schlieren / Guggisbuehl,P,297,
CH,Schlieren / Kamp,P,1129,
CH,Schlieren / Brunnacker,P,367,
CH,Schlieren / Gugel,P,260,
CH,Schlieren / Boden,P,1241,
CH,Schlieren / Halde,P,570,
CH,Schlieren / Huebler,P,372,
CH,Zelgli,P,7,
CH,Station Urdorf,P,34,
CH,Berg,P,16,
CH,Muelireben,P,35,
CH,Schlieren / Industrie Ost,P,507,
CH,Moosaecker,P,5,
CH,Pfaffenwis,P,279,
CH,Uitikon / Uitikon (Dorfkern),P,640,
CH,Uitikon / Breitenacher,P,458,
CH,Uitikon / Halde,P,633,
CH,Uitikon / Schwerzgrub,P,130,
CH,Uitikon / Waldegg,P,850,
CH,Uitikon / Ringlikon,P,422,
CH,Uitikon / Waengi,P,149,
CH,Erziehungsanstalt,P,50,
CH,Rueti,P,7,
CH,Grossmatt,P,54,
CH,Sparrenberg,P,2,
CH,Sonnenberg,P,12,
CH,Schinzbruenneli,P,4,
CH,Churzen-Teilen (Zelgli),P,3,
CH,Choepfli,P,2,
CH,Seeberg,P,9,
CH,Urdorf / Nieder-Urdorf,P,749,
CH,Urdorf / Bodenfeld,P,1840,
CH,Urdorf / Moos,P,1266,
CH,Urdorf / Zentrum,P,913,
CH,Urdorf / Heidenkeller,P,743,
CH,Urdorf / Ob der Bahn,P,513,
CH,Urdorf / Oberurdorf,P,1008,
CH,Urdorf / Fadmatt,P,895,
CH,Urdorf / Weihermatt,P,376,
CH,Urdorf / Baumgarten,P,902,
CH,Unter Reppischtal,P,8,
CH,Chilstig,P,5,
CH,Wagenbach,P,7,
CH,Bergermoos,P,7,
CH,Moehren,P,8,
CH,Schueracher,P,9,
CH,Bruederberg,P,7,
CH,Hasennest,P,65,
CH,Im Bueel,P,212,
CH,Haengerten,P,172,
CH,Brunau,P,389,
CH,Muniwis,P,478,
CH,Fahrweid (suedl. Teil),P,631,
CH,Zuerich (Kreis 12) / Auzelg,P,1143,
CH,Zuerich (Kreis 11) / Katzensee,P,8,
CH,Zuerich (Kreis 11) / Reckenholz,P,25,
CH,Zuerich (Kreis 11) / Schwandenholz,P,1145,
CH,Zuerich (Kreis 11) / Riedenholz,P,12,
CH,Zuerich (Kreis 11) / Frohbuehl,P,16,
CH,Zuerich (Kreis 11) / Waid,P,29,
CH,Zuerich (Kreis 2) / Hoecklerbruecke,P,127,
CH,Zuerich (Kreis 2) / Mittel-Leimbach,P,1891,
CH,Zuerich (Kreis 2) / Ris,P,14,
CH,Zuerich (Kreis 2) / Unter-Leimbach,P,2778,
CH,Zuerich (Kreis 2) / Stationsgebiet Manegg,P,76,
CH,Zuerich (Kreis 3) / Friesenberg (Siedlung),P,133,
CH,Zuerich (Kreis 3) / Gratweg,P,3,
CH,Zuerich (Kreis 3) / Oberer Kolbenhof,P,37,
CH,Zuerich (Kreis 3) / Uto-Staffel,P,19,
CH,Zuerich (Kreis 7) / Im Kloesterli,P,220,
CH,Zuerich (Kreis 7) / Zoologischer Garten,P,66,
CH,Zuerich (Kreis 7) / Tobelhof,P,164,
CH,Zuerich (Kreis 7) / Vorderer Adlisberg,P,7,
CH,Zuerich (Kreis 7) / Looren,P,509,
CH,Zuerich (Kreis 7) / Trichtenhausen (noerdl. Teil),P,3,
CH,Zuerich (Kreis 9) / Wohnkolonie Hardhof,P,75,
CH,Zuerich (Kreis 10) / Wipkingen,P,15718,
CH,Zuerich (Kreis 10) / ETH-Hoenggerberg,P,5,
CH,Zuerich (Kreis 10) / Frankenbuehl,P,20,
CH,Zuerich (Kreis 10) / Ruetihof,P,3326,
CH,Zuerich (Kreis 1) / Rathaus,P,3091,
CH,Zuerich (Kreis 11) / Affoltern,P,17241,
CH,Zuerich (Kreis 10) / Am Hoenggerberg,P,5,
CH,Zuerich (Kreis 10) / Holzwiese,P,6,
CH,Zuerich (Kreis 1) / Hochschulen,P,707,
CH,Zuerich (Kreis 12) / Saatlen,P,5209,
CH,Zuerich (Kreis 12) / Schwamendingen-Mitte,P,10476,
CH,Zuerich (Kreis 12) / Hirzenbach,P,11335,
CH,Zuerich (Kreis 1) / Lindenhof,P,1298,
CH,Zuerich (Kreis 1) / City,P,1089,
CH,Zuerich (Kreis 2) / Wollishofen,P,16073,
CH,Zuerich (Kreis 2) / Enge,P,8253,
CH,Zuerich (Kreis 3) / Friesenberg,P,9909,
CH,Zuerich (Kreis 3) / Sihlfeld,P,20977,
CH,Zuerich (Kreis 4) / Werd,P,3911,
CH,Zuerich (Kreis 4) / Langstrasse,P,10386,
CH,Zuerich (Kreis 4) / Hard,P,12976,
CH,Zuerich (Kreis 5) / Gewerbeschule,P,9891,
CH,Zuerich (Kreis 5) / Escher-Wyss,P,1846,
CH,Zuerich (Kreis 6) / Unterstrass,P,20045,
CH,Zuerich (Kreis 6) / Oberstrass,P,9906,
CH,Zuerich (Kreis 7) / Fluntern,P,7009,
CH,Zuerich (Kreis 7) / Hottingen,P,9934,
CH,Zuerich (Kreis 7) / Hirslanden,P,6769,
CH,Zuerich (Kreis 8) / Seefeld,P,4998,
CH,Zuerich (Kreis 8) / Muehlebach,P,5570,
CH,Zuerich (Kreis 8) / Weinegg,P,4951,
CH,Zuerich (Kreis 9) / Albisrieden,P,16480,
CH,Zuerich (Kreis 9) / Altstetten,P,28307,
CH,Schwerzenbach,P,4180,
CH,Steinmaur,P,1438,
CH,Rifferswil,P,604,
CH,Hegnau,P,7961,
CH,Gockhausen,P,1411,
CH,Weiach,P,897,
CH,Stadt Winterthur (Kreis 1),P,16182,
CH,Zuerich (Kreis 5),P,11737,
CH,Daenikon,P,1682,
CH,Zuerich (Kreis 12),P,28189,
CH,Wuelflingen (Kreis 6),P,12598,
CH,Sulz,P,1244,
CH,Obere Hoefe,P,39,
CH,Seglingen,P,1144,
CH,Niederglatt,P,3632,
CH,Fahrweid (noerdl. Teil),P,822,
CH,Ebmatingen,P,2278,
CH,Seen (Kreis 3),P,15434,
CH,Zuerich (Kreis 3),P,46018,
CH,Zuerich (Kreis 11),P,54260,
CH,Zuerich (Kreis 9),P,44878,
CH,Aesch,P,879,
CH,Oberwinterthur (Kreis 2),P,16356,
CH,Geroldswil,P,3681,
CH,Hermikon,P,54,
CH,Zuerich (Kreis 10),P,36216,
CH,Zuerich (Kreis 2),P,29215,
CH,Altikon,P,447,
CH,Zuerich (Kreis 8),P,15519,
CH,Wolfhausen,P,2402,
CH,Untere Hoefe,P,27,
CH,Seuzach Dorf,P,3969,
CH,Zuerich (Kreis 1),P,6185,
CH,Mattenbach (Kreis 7),P,11043,
CH,Zuerich (Kreis 7),P,33820,
CH,Obermeilen,P,2871,
CH,Zuerich (Kreis 6),P,29951,
CH,Elsau-Raeterschen,P,1395,
CH,Feld,P,51,
CH,Ruemlang / Breite,P,137,
CH,Letten,P,21,
CH,Letten,P,164,
CH,Feld,P,7,
CH,Oberrieden / See,P,645,
CH,Thalwil / See,P,1893,
CH,Feld,P,30,
CH,Feldmeilen / Feld,P,23,
CH,Sennhof,P,57,
CH,Hofstetten,P,8,
CH,Feld,P,3,
CH,Sennhof,P,17,
CH,Hofstetten,P,3,
CH,Birmensdorf / Letten,P,89,
CH,Au,P,6,
CH,Au,P,43,
CH,Obermeilen / Au,P,406,
CH,Laetzenachere,P,15,1200.0
CH,Waldegg,P,2,581.0
CH,Doerflingen,P,890,447.0
CH,Gennersbrunn,P,20,440.0
CH,Buch,P,290,418.0
CH,Vufflens-le-Chateau,P,700,470.0
CH,Thal,P,6433,
CH,Lully VD,P,740,420.0
CH,Preverenges,P,4695,411.0
CH,Langnau am Albis,P,7000,490.0
CH,Langendorf,P,3518,
CH,Troinex,P,2192,
CH,Lancy,P,27291,
CH,Haefelfingen,P,272,543.0
CH,Buckten,P,660,
CH,Obertschappina,P,155,
CH,Muralto,P,2818,
CH,Stetten,P,1065,577.0
CH,Buettenhardt,P,350,655.0
CH,"Thayngen, Opfertshofen",P,132,568.0
CH,"Thayngen, Altdorf",P,205,512.0
CH,Bargen,P,236,606.0
CH,Loehningen,P,1124,480.0
CH,Guntmadingen,P,249,439.0
CH,Altenburg (Brugg),P,500,340.0
CH,Lauffohr (Brugg),P,2000,340.0
